base_formula,space_group_num,space_group,structure,base_log_ionic_conductivity,new_formula
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Ru0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mn0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mn0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mn0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mn0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mn0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mn0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mn0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mn0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Zr0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Zr0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Zr0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Zr0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Zr0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Zr0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Zr0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Zr0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5V0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5V0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5V0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5V0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5V0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5V0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5V0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5V0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mo0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mo0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mo0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mo0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mo0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mo0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mo0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ce0.5Mo0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ti0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ti0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ti0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ti0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ti0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ti0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ti0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ti0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Sn0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Sn0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Sn0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Sn0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Sn0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Sn0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Sn0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Sn0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ru0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ru0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ru0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ru0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ru0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ru0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ru0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Ru0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mn0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mn0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mn0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mn0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mn0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mn0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mn0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mn0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Zr0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Zr0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Zr0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Zr0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Zr0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Zr0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Zr0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Zr0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5V0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5V0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5V0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5V0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5V0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5V0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5V0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5V0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mo0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mo0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mo0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mo0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mo0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mo0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mo0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Gd0.5Mo0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ti0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ti0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ti0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ti0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ti0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ti0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ti0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ti0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Sn0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Sn0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Sn0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Sn0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Sn0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Sn0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Sn0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Sn0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ru0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ru0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ru0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ru0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ru0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ru0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ru0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Ru0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mn0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mn0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mn0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mn0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mn0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mn0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mn0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mn0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Zr0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Zr0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Zr0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Zr0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Zr0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Zr0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Zr0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Zr0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5V0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5V0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5V0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5V0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5V0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5V0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5V0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5V0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mo0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mo0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mo0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mo0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mo0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mo0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mo0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Eu0.5Mo0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ti0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ti0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ti0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ti0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ti0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ti0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ti0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ti0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Sn0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Sn0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Sn0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Sn0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Sn0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Sn0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Sn0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Sn0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ru0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ru0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ru0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ru0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ru0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ru0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ru0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Ru0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mn0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mn0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mn0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mn0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mn0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mn0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mn0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mn0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Zr0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Zr0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Zr0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Zr0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Zr0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Zr0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Zr0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Zr0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5V0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5V0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5V0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5V0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5V0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5V0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5V0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5V0.96Ru0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mo0.96Zr0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mo0.96Hf0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mo0.96Ti0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mo0.96Sn0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mo0.96Tb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mo0.96Mo0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mo0.96Pb0.04O3
Li0.5La0.5Ti0.96Zr0.04O3,,,,-3.543633967,Li0.5Ho0.5Mo0.96Ru0.04O3
Li0.87Hf2.032P3O12,167.0,R-3cH,nasicon,-4.88941029,Li0.87Zr2.032P3O12
Li1.5Fe0.5Ti1.5(PO4)3,167.0,R-3cH,nasicon,-3.759450752,Li1.5Cr0.5Ti1.5(PO4)3
Li1.5Fe0.5Ti1.5(PO4)3,167.0,R-3cH,nasicon,-3.759450752,Li1.5Ga0.5Ti1.5(PO4)3
Li1.5Fe0.5Ti1.5(PO4)3,167.0,R-3cH,nasicon,-3.759450752,Li1.5Ga0.5Sn1.5(PO4)3
Li1.5Fe0.5Ti1.5(PO4)3,167.0,R-3cH,nasicon,-3.759450752,Li1.5Ga0.5Ru1.5(PO4)3
Li1.5Fe0.5Ti1.5(PO4)3,167.0,R-3cH,nasicon,-3.759450752,Li1.5Ga0.5Mn1.5(PO4)3
Li1.5Fe0.5Ti1.5(PO4)3,167.0,R-3cH,nasicon,-3.759450752,Li1.5Ga0.5Zr1.5(PO4)3
Li1.5Fe0.5Ti1.5(PO4)3,167.0,R-3cH,nasicon,-3.759450752,Li1.5Ga0.5V1.5(PO4)3
Li1.5Fe0.5Ti1.5(PO4)3,167.0,R-3cH,nasicon,-3.759450752,Li1.5Ga0.5Mo1.5(PO4)3
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Tb0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Yb0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Ho0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Tm0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Lu0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Gd0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Dy0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Nd0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Er0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Sm0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Eu0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Pr0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Nb1.9Sc0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Y0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Tb0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Yb0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Ho0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Tm0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Lu0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Gd0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Dy0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Nd0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Er0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Sm0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Eu0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Pr0.1O12
Li5La3Nb1.9Y0.1O12,,,,-4.841637508,Li5La3Ta1.9Sc0.1O12
